MONTOAPROBADO;CALIFICACION_TOTAL;INGRESONETOCLIENTE;TUVOMORA
1500000;822;80000;1
1500000;823;117900;0
1500000;823;54900;0
1500000;824;300000;1
1500000;825;1173500;1
1500000;828;125000;1
1500000;829;72000;1
1500000;831;0;1
1500000;831;84000;1
1500000;832;103800;1
1500000;835;69800;1
1500000;836;-103800;1
1500000;837;50500;1
1500000;838;2125200;1
1500000;839;0;0
1500000;840;336000;1
1500000;842;85000;1
1500000;842;78400;1
1500000;843;24600;1
1500000;846;76000;1
1500000;846;117000;1
1500000;851;6000;1
1500000;853;76000;1
1500000;854;75000;1
1500000;858;117000;0
1500000;874;115600;1
1500000;885;5329500;1
1500000;906;102000;1
1500485;639;0;0
1500485;642;0;0
1500485;672;0;0
1500485;678;0;0
1500485;687;0;0
1500485;704;0;0
1500583;694;0;1
1500583;698;0;1
1500583;709;56600;0
1500583;747;56600;0
1500971;661;0;1
1500971;706;165170;0
1500971;777;165170;0
1501456;627;0;0
1501456;666;0;0
1502427;648;0;0
1502427;657;0;0
1502427;708;8000;0
1502439;699;366000;1
1502439;711;366000;1
1502913;669;68340;0
1502913;701;68340;0
1503010;686;0;1
1503010;700;0;1
1503010;723;0;1
1503700;773;-100000;1
1503700;808;-100000;1
1504000;796;46000;1
1504000;813;46000;1
1504078;659;0;0
1504854;581;45000;1
1504854;599;0;1
1504854;619;0;0
1504854;619;0;1
1504854;619;82400;1
1504854;623;0;1
1504854;629;42670;1
1504854;631;0;1
1504854;633;201000;0
1504854;637;81800;1
1504854;637;201000;0
1504854;638;82400;1
1504854;642;0;1
1504854;645;0;1
1504854;648;0;1
1504854;651;0;1
1504854;652;0;1
1504854;655;20000;1
1504854;657;0;0
1504854;657;0;1
1504854;662;99500;1
1504854;663;15000;1
1504854;665;0;0
1504854;666;0;0
1504854;666;0;1
1504854;668;0;1
1504854;670;0;0
1504854;674;0;0
1504854;674;95000;0
1504854;675;0;0
1504854;678;-70000;1
1504854;679;26200;1
1504854;680;218500;1
1504854;680;150000;1
1504854;681;0;0
1504854;683;36100;1
1504854;685;218500;1
1504854;685;174000;0
1504854;686;0;1
1504854;688;7600;1
1504854;689;0;1
1504854;692;0;0
1504854;692;0;1
1504854;693;0;0
1504854;693;103000;1
1504854;694;0;1
1504854;697;88100;1
1504854;698;0;1
1504854;699;0;0
1504854;699;0;1
1504854;699;95000;0
1504854;700;0;1
1504854;701;103000;1
1504854;704;0;1
1504854;705;0;1
1504854;707;152000;1
1504854;707;88000;1
1504854;708;0;1
1504854;709;184300;1
1504854;711;68000;1
1504854;712;0;1
1504854;714;115920;1
1504854;715;0;1
1504854;717;0;1
1504854;718;15000;1
1504854;722;70000;1
1504854;723;89000;1
1504854;723;54000;1
1504854;724;0;0
1504854;724;124900;1
1504854;724;48500;1
1504854;729;54000;1
1504854;730;124900;1
1504854;731;184300;1
1504854;732;70000;1
1504854;735;54000;1
1504854;737;20000;1
1504854;743;0;1
1504854;744;44000;1
1504854;745;174000;0
1504854;748;80200;1
1504854;749;21900;1
1504854;751;89000;1
1504854;759;53000;1
1504854;761;214000;1
1504854;766;122000;1
1504854;768;-40000;1
1504854;771;88000;1
1504854;777;36100;1
1504854;781;0;1
1504854;798;88100;1
1505000;729;36500;1
1505000;789;36500;1
1505882;742;9763400;1
1505922;665;43500;1
1505922;728;43500;1
1506000;703;-105300;1
1506000;769;-105300;1
1506000;779;-105300;1
1506311;736;40200;0
1506990;682;0;1
1506990;684;0;1
1507059;696;192000;1
1507059;730;192000;1
1507059;736;-19800;0
1507087;637;0;1
1507282;601;0;0
1507282;604;0;0
1507282;607;0;0
1507282;623;0;1
1507282;637;115000;1
1507282;646;0;0
1507282;651;0;0
1507282;656;95000;1
1507282;657;0;0
1507282;661;0;0
1507282;663;0;1
1507282;666;0;0
1507282;669;95000;1
1507282;671;0;0
1507282;674;0;0
1507282;678;0;0
1507282;679;25000;1
1507282;686;86500;0
1507282;698;-66500;0
1507282;709;182000;0
1507282;717;122500;1
1507282;744;91800;1
1507282;788;122500;1
1507317;619;76000;1
1507317;639;76000;1
1507317;686;844800;1
1507317;726;-47200;1
1507317;731;121700;1
1507317;772;-47200;1
1507317;798;121700;1
1507353;681;200000;0
1507353;779;-92300;1
1507476;651;0;0
1507476;663;0;0
1507500;599;0;0
1507500;649;40100;0
1507500;717;61100;0
1507600;641;230000;1
1507600;648;269000;0
1507745;756;-20500;1
1507745;773;-20500;1
1507767;593;0;0
1507767;631;0;1
1507767;648;0;0
1507767;651;0;1
1507767;657;83650;1
1507767;661;83650;1
1507767;668;25000;1
1507767;671;-147000;1
1507767;675;0;1
1507767;680;126000;1
1507767;682;0;1
1507767;682;91500;1
1507767;682;95250;1
1507767;683;103400;0
1507767;684;0;1
1507767;688;97400;1
1507767;689;0;0
1507767;690;0;1
1507767;691;-19200;1
1507767;691;44100;0
1507767;693;-66000;1
1507767;693;-12000;0
1507767;693;138500;0
1507767;693;95250;1
1507767;696;32500;1
1507767;699;-66000;1
1507767;705;0;1
1507767;707;30500;0
1507767;707;0;1
1507767;709;-166200;1
1507767;711;25300;1
1507767;715;0;0
1507767;717;340500;0
1507767;721;95250;1
1507767;723;-19500;0
1507767;725;340500;0
1507767;729;-24800;1
1507767;730;-12000;0
1507767;739;7068500;0
1507767;740;150000;0
1507767;792;138500;0
1507843;660;226500;0
1507864;607;0;1
1507864;705;80400;1
1507864;715;80400;1
1507961;657;0;1
1507961;680;0;0
1507961;689;0;1
1507961;692;0;0
1507961;693;0;1
1507961;701;11000;1
1507961;704;11000;1
1507961;705;0;0
1507961;705;108200;1
1507961;709;400000;0
1507961;711;0;1
1507961;713;17400;1
1507961;717;0;0
1507961;739;17400;1
1507961;777;0;1
1508000;595;70500;0
1508058;660;0;0
1508058;706;221700;1
1508100;638;132000;0
1508252;613;0;1
1508252;637;0;0
1508252;657;0;0
1508252;714;27000;1
1508252;721;60000;1
1508252;721;27000;1
1508252;770;60000;1
1508447;707;0;1
1508447;731;0;1
1508544;693;0;0
1508544;771;0;0
1508738;645;-66450;1
1508738;675;0;0
1508738;689;-45200;1
1508738;693;-45200;1
1509223;713;0;0
1509223;758;0;0
1509515;625;0;1
1509515;692;45000;1
1509709;589;0;1
1509709;593;0;1
1509709;614;26200;1
1509709;617;0;1
1509709;619;0;0
1509709;625;0;0
1509709;637;0;0
1509709;637;0;1
1509709;640;0;0
1509709;642;0;0
1509709;644;0;1
1509709;648;0;1
1509709;651;0;0
1509709;655;0;0
1509709;658;0;0
1509709;658;0;1
1509709;662;41200;1
1509709;664;0;1
1509709;666;0;0
1509709;671;0;1
1509709;673;0;0
1509709;674;-15000;1
1509709;682;0;0
1509709;686;0;0
1509709;689;59500;1
1509709;690;0;0
1509709;691;-5000;1
1509709;692;0;0
1509709;693;50000;1
1509709;694;0;0
1509709;695;144000;1
1509709;701;0;1
1509709;703;0;1
1509709;707;0;1
1509709;708;-5000;1
1509709;710;0;1
1509709;713;0;1
1509709;715;0;1
1509709;717;0;1
1509709;718;0;1
1509709;719;90000;1
1509709;721;40000;1
1509709;739;56300;1
1509709;746;0;1
1509709;749;70000;1
1509709;761;74900;1
1509709;781;0;1
1509804;663;52490;0
1509804;731;121000;1
1509804;747;121000;1
1509804;759;17500;1
1509804;767;42100;1
1509804;802;42100;1
1509804;818;17500;1
1510000;638;30000;1
1510000;642;30000;1
1510000;676;0;0
1510000;678;0;0
1510000;692;91900;1
1510000;693;-67000;1
1510000;707;90000;1
1510000;711;90000;1
1510000;752;101500;1
1510000;761;101500;1
1510194;642;126500;1
1510194;662;126500;1
1510196;771;210000;1
1510196;773;210000;1
1510680;675;0;1
1511165;687;0;0
1511165;702;0;0
1511650;676;124000;1
1512000;819;39000;1
1512000;820;39000;1
1512136;669;0;0
1512136;680;60000;1
1512136;695;60000;1
1512136;709;0;0
1512136;721;0;0
1512195;664;-32000;1
1512195;724;10000;1
1512195;767;-205300;0
1512621;697;0;1
1512621;717;0;1
1513107;678;0;0
1513235;818;97000;1
1513235;911;97000;1
1513592;776;-202950;1
1513592;778;-202950;1
1513981;682;-40000;0
1513981;713;-20000;0
1514216;797;128500;1
1514563;613;0;1
1514563;619;177300;1
1514563;636;75500;1
1514563;649;80000;1
1514563;651;0;0
1514563;651;0;1
1514563;651;80000;1
1514563;652;0;0
1514563;657;0;1
1514563;660;-10000;0
1514563;661;0;1
1514563;662;1133000;0
1514563;663;75500;1
1514563;666;0;0
1514563;675;0;1
1514563;678;0;0
1514563;678;-27500;1
1514563;679;0;1
1514563;680;0;1
1514563;682;35000;0
1514563;682;0;1
1514563;683;0;0
1514563;683;0;1
1514563;686;46500;0
1514563;687;0;1
1514563;689;0;0
1514563;689;0;1
1514563;691;0;0
1514563;693;0;1
1514563;697;0;1
1514563;700;0;1
1514563;701;65000;0
1514563;704;0;1
1514563;705;-28000;1
1514563;708;0;1
1514563;709;65000;0
1514563;711;0;1
1514563;726;1129000;1
1514563;729;1129000;1
1514563;750;-60000;1
1514563;754;-27500;1
1514563;759;7400;1
1514563;788;7400;1
1514700;722;45000;1
1514706;658;63200;1
1514706;674;95500;1
1514706;680;634700;1
1514706;683;16000;1
1514706;684;175000;1
1514706;698;-83500;1
1514706;704;71200;1
1514706;707;-18300;1
1514706;715;-58000;1
1514706;717;128000;1
1514706;721;128000;1
1514706;725;383000;1
1514706;739;16000;1
1514706;764;59000;1
1514706;774;-58000;1
1514706;787;1000;1
1515000;590;60000;0
1515049;637;53600;0
1515049;698;82000;1
1515049;727;53600;0
1515200;693;230000;1
1515534;705;-29800;0
1515686;737;262000;1
1515922;697;0;1
1515922;732;0;1
1516019;683;0;1
1516019;684;0;1
1516019;701;0;0
1516019;706;0;0
1516408;670;0;1
1516990;613;0;1
1516990;648;81500;1
1516990;651;81500;1
1516990;661;0;0
1516990;666;0;0
1516990;680;0;0
1516990;691;0;0
1516990;724;0;0
1517255;746;110000;1
1517255;755;110000;1
1517647;826;-222660;1
1517647;840;-222660;1
1518039;736;125000;1
1518137;735;66000;1
1518137;751;-10000;1
1518137;755;-10000;1
1519417;690;0;1
1519608;730;-144600;1
1519608;741;130000;1
1519608;753;44800;0
1519608;763;72300;1
1519608;767;55000;1
1519608;774;61000;0
1519608;777;72300;1
1519608;778;80000;1
1519608;785;80000;1
1519608;806;122700;1
1519608;807;47500;1
1519608;810;122700;1
1519608;811;2005200;1
1519608;814;44800;0
1520000;655;135000;0
1520000;804;139800;1
1520388;736;96500;1
1520388;745;110800;0
1520490;822;25500;1
1520490;842;25500;1
1520882;687;90000;1
1520882;719;90000;1
1521078;724;247000;1
1521078;733;-47300;1
1521078;764;-47300;1
1522000;668;68000;0
1522549;744;-24900;1
1522549;754;-24900;1
1524272;682;0;1
1524272;684;0;1
1524272;686;0;0
1524272;690;0;0
1524272;690;0;1
1524272;711;0;1
1524272;717;0;1
1524272;722;70000;1
1524510;747;70000;1
1524510;770;70000;1
1525922;700;85000;0
1526699;637;0;0
1526699;663;0;0
1526699;685;0;0
1526699;686;0;0
1526990;680;25000;1
1526990;684;25000;1
1529126;651;0;1
1529126;656;0;1
1529126;657;0;1
1529126;697;-22800;1
1529126;699;-22800;1
1529126;701;-22800;1
1529126;702;93000;1
1529126;708;80000;1
1529126;738;62000;1
1529126;753;62000;1
1529126;772;62000;1
1529126;792;93000;1
1530000;607;387000;0
1530000;639;51900;1
1530000;652;82400;1
1530000;719;92300;0
1533981;686;28000;1
1533981;698;138000;1
1533981;703;138000;1
1533981;721;28000;1
1535122;736;-38900;1
1535122;742;-38900;1
1536408;649;-10000;0
1536408;654;-5000;0
1536408;657;-10000;0
1536408;672;103000;1
1536408;675;0;0
1536408;678;0;0
1536408;686;0;0
1536408;692;0;0
1536408;707;0;0
1536408;709;0;0
1536408;717;0;0
1536408;720;0;0
1536408;751;0;0
1536408;769;0;0
1536893;607;0;0
1536893;633;0;0
1536893;637;0;0
1536893;667;0;0
1536893;697;0;1
1536893;705;0;1
1537000;323;102800;1
1539000;639;56350;1
1539000;657;56350;1
1539000;721;56350;1
1540000;691;55500;0
1540000;777;102800;1
1541463;698;-69800;1
1542233;689;0;1
1542233;760;0;1
1543689;648;0;1
1543689;665;37300;1
1543689;678;0;0
1543689;695;0;1
1543689;697;0;1
1543689;709;55000;1
1543689;727;55000;1
1543689;729;0;1
1544118;683;60800;1
1544118;690;-20000;1
1544118;702;-22000;1
1544118;705;-42000;1
1544118;720;121000;1
1544118;724;121000;1
1544118;811;-9800;1
1544118;874;4708700;1
1546667;715;152800;1
1546667;723;76000;1
1546667;748;76000;1
1546667;754;80000;1
1548544;745;-8000;1
1549020;672;71500;1
1549020;749;1244000;1
1549020;823;1244000;1
1550000;733;-13000;1
1550000;744;48000;0
1550000;771;96000;1
1550000;772;48000;0
1550000;802;-13000;1
1550500;636;43000;0
1550500;746;180000;1
1550500;785;180000;1
1550980;722;140000;1
1553398;619;0;1
1553398;629;0;0
1553398;631;0;1
1553398;651;0;1
1553398;657;0;1
1553398;657;84600;1
1553398;662;0;0
1553398;672;97500;1
1553398;675;84600;1
1553398;677;0;0
1553398;680;0;0
1553398;687;64000;1
1553398;689;0;0
1553398;690;0;1
1553398;695;87000;1
1553398;701;-7500;1
1553398;707;64000;0
1553398;707;64000;1
1553398;708;0;1
1553398;713;0;0
1553398;719;87000;1
1553398;721;0;0
1553398;725;-7500;1
1553398;727;0;0
1553398;733;100000;1
1553398;742;97500;1
1553398;751;64000;0
1553398;751;64000;1
1554951;682;110000;1
1555882;779;317000;1
1555882;824;317000;1
1558252;713;-53000;1
1558252;715;-53000;1
1558824;759;65000;1
1558824;797;2972500;1
1558824;798;90000;1
1560000;738;121000;1
1560000;767;185000;1
1560000;772;185000;1
1560000;841;121000;1
1565534;681;0;0
1566176;788;67000;1
1566500;687;126000;1
1567961;660;77600;0
1568627;740;100000;1
1568627;750;40000;1
1568627;785;100000;1
1568627;829;140000;1
1569903;670;142000;0
1570000;301;9805000;1
1570000;709;35000;1
1570000;751;62500;1
1570000;757;35000;1
1570000;766;35000;1
1570000;771;62500;1
1570000;809;62500;1
1570980;702;-30800;1
1570980;772;-30800;1
1572500;751;182000;1
1572816;717;-10500;1
1572816;730;0;1
1572816;760;-10500;1
1573529;676;-91000;1
1573529;687;17200;1
1573529;687;-22800;1
1573529;691;-22800;1
1573529;722;180000;1
1573529;765;60000;1
1573529;767;60000;1
1573529;799;9059100;1
1574757;733;48900;1
1574800;754;395000;1
1574800;758;395000;1
1575000;641;44000;1
1575000;657;44000;1
1577670;651;95400;1
1577670;689;95400;1
1580669;761;409500;1
1580669;834;409500;1
1580882;743;-12700;1
1582913;694;88000;1
1582913;774;88000;1
1583010;637;0;0
1583010;657;0;0
1583010;697;131500;0
1584466;724;100600;1
1584951;653;-9800;1
1584951;675;-9800;1
1584951;685;0;0
1584951;705;0;0
1587745;717;87000;1
1587745;724;87000;1
1588235;814;26100;1
1590000;691;79500;1
1590000;703;79500;1
1590194;703;477000;1
1590194;771;477000;1
1591176;724;40000;1
1591176;769;40000;1
1592233;595;0;1
1593137;688;61000;1
1593137;733;21500;1
1593137;753;21500;1
1593137;771;30000;0
1593137;775;30000;0
1593137;776;61000;1
1593204;691;0;1
1594000;796;95000;0
1594000;843;95000;0
1594608;733;67000;1
1594660;718;61000;0
1595000;717;-53300;1
1595000;779;-53300;1
1596214;699;0;1
1596214;717;0;1
1597000;697;97000;1
1597000;709;97000;1
1597000;739;97000;1
1598039;739;132700;1
1598039;767;105000;1
1598039;775;105000;1
1598039;826;132700;1
1599000;709;58300;0
1599000;788;58300;0
1600000;295;98000;1
1600000;307;226000;1
1600000;308;110000;1
1600000;322;110000;1
1600000;325;-30000;1
1600000;340;110000;1
1600000;589;0;0
1600000;609;5000;0
1600000;619;510000;1
1600000;633;0;0
1600000;637;67300;1
1600000;656;0;0
1600000;657;133000;1
1600000;660;0;0
1600000;660;67300;1
1600000;661;78000;0
1600000;666;0;1
1600000;668;0;1
1600000;671;60000;1
1600000;675;-27800;1
1600000;681;100000;1
1600000;683;0;0
1600000;683;0;1
1600000;685;61000;1
1600000;689;0;0
1600000;690;0;1
1600000;692;210000;1
1600000;693;78000;0
1600000;693;72000;1
1600000;694;-64500;1
1600000;695;106400;1
1600000;697;30000;1
1600000;697;215000;0
1600000;697;160000;0
1600000;698;0;1
1600000;705;113900;0
1600000;711;147200;1
1600000;715;0;0
1600000;715;0;1
1600000;716;0;0
1600000;717;-39000;1
1600000;717;63800;1
1600000;718;243600;0
1600000;719;137700;1
1600000;724;0;1
1600000;729;20000;1
1600000;731;-25000;1
1600000;733;0;1
1600000;738;-36900;1
1600000;739;-39000;1
1600000;744;56400;1
1600000;745;30000;1
1600000;747;116930;1
1600000;748;0;1
1600000;749;68000;1
1600000;750;240000;1
1600000;755;39000;1
1600000;763;284200;1
1600000;764;-12500;1
1600000;765;0;0
1600000;765;0;1
1600000;767;56400;1
1600000;769;-36900;1
1600000;774;147200;1
1600000;781;284200;1
1600000;782;120000;1
1600000;785;-7500;1
1600000;795;0;0
1600000;811;113900;0
1600000;820;3638209;1
1600000;824;70000;1
1600000;833;48930;1
1600000;848;30000;1
1600000;853;70000;1
1600000;892;20000;1
1600485;701;-69600;0
1600971;747;55000;0
1601942;645;5500;1
1601942;649;5500;1
1601942;685;200000;0
1601942;686;96000;1
1601942;702;70000;1
1601942;713;96000;1
1601942;716;70000;1
1601942;717;0;0
1601942;735;0;0
1601942;746;96000;1
1603010;702;36500;0
1603010;760;36500;0
1604000;711;47000;1
1604000;723;47000;1
1604000;724;47000;1
1607000;799;-15000;1
1607500;759;213400;1
1607767;701;0;0
1607767;703;0;0
1607767;717;0;1
1607767;721;0;1
1608252;638;66900;0
1608252;720;66900;0
1608350;667;0;1
1608350;706;0;1
1608738;675;17000;0
1608738;713;38800;0
1608738;717;38800;0
1608738;751;17000;0
1608738;761;17000;0
1609029;606;0;1
1609709;642;30000;0
1609756;683;34000;1
1609756;697;34000;1
1610000;633;90000;0
1611650;631;95200;1
1611650;637;0;1
1611650;651;0;1
1611650;679;0;0
1611650;690;0;0
1611650;697;0;0
1611650;698;0;1
1611650;699;0;0
1611650;701;0;1
1611650;753;0;1
1613301;693;0;0
1613301;707;0;0
1613301;777;0;0
1613592;679;-73300;1
1613592;703;-73300;1
1613592;767;-73300;1
1614078;723;125000;0
1614078;724;125000;0
1614563;636;217100;1
1617647;749;93000;1
1617647;752;135300;1
1617647;785;86000;1
1617647;822;93000;1
1618400;702;-69600;1
1618400;705;-69600;1
1618544;680;-147000;1
1620000;607;0;0
1620000;698;46410;1
1620000;753;46410;1
1620000;758;11900;1
1620000;777;46410;1
1620000;817;11900;1
1620000;835;11900;1
1629126;707;0;1
1630000;741;76000;1
1630000;783;344900;1
1631068;707;112000;1
1631068;789;112000;1
1633495;657;59000;0
1633495;698;59000;0
1633495;709;0;0
1633495;727;0;0
1639612;709;115000;1
1639612;749;115000;1
1640000;747;82000;1
1648000;708;200000;1
1648000;712;200000;1
1648000;744;200000;1
1650000;613;0;0
1650000;697;261100;1
1650000;709;261100;1
1650485;637;0;1
1650485;639;36300;0
1650485;652;42500;0
1650485;663;0;0
1650485;663;-8000;1
1650485;665;0;1
1650485;678;60000;1
1650485;685;0;1
1650485;689;0;1
1650485;701;-8000;1
1650485;704;0;1
1650485;706;1114100;1
1650485;718;0;0
1650485;724;0;0
1650485;725;36300;0
1650485;735;1114100;1
1650485;742;-19800;0
1658252;648;122900;1
1658252;714;122900;1
1659500;716;-41000;1
1659500;722;-41000;1
1661650;713;58000;0
1661650;759;58000;0
1662621;613;0;1
1662621;651;0;1
1666667;720;205000;1
1666667;741;205000;1
1668500;717;86900;1
1668500;722;86900;1
1672039;611;35400;1
1672330;696;0;0
1672330;719;67000;0
1672330;768;67000;0
1673039;769;205800;0
1674118;734;-40000;1
1674118;752;-40000;1
1674118;887;-40000;1
1678000;707;0;1
1678000;713;0;1
1683010;627;49700;0
1683010;651;49700;0
1683010;668;0;0
1683010;683;0;0
1683010;710;0;0
1683010;754;0;0
1683495;694;-21000;1
1683495;728;-21000;1
